,website,back_color,body_font,body_text,last_update,link_color,text_color,title_font,title_text
871,https://sketchydrawer.tumblr.com/,#6ec3b9,Helvetica Neue, Havent been drawing anything lately cause I’ve been getting back into videogames One of them being ,2019-12-02 22:32:01,#165a73,#122824,Streetscript, 
872,https://iampietromaximoff.tumblr.com/,#86649b,Helvetica Neue, twink boutta pounce ,2019-12-04 03:45:45,#cab1da,#dccbe7,Gibson,
873,https://gyiygas.tumblr.com/,#ff5988,Helvetica Neue, Send me asks questions about me or like funny stories bc im so bored I have 2 more hours of work an,2019-12-04 03:23:39,#ffe81d,#ffd967,Ziclets,
874,https://hootsforce.tumblr.com/,#000000,Helvetica Neue, EDIT so I sent the mail with the details and stuff they wanted a few minutes ago Next week they are,2019-12-02 19:29:55,#F3A757,#FFFFFF,Calluna, 
875,https://skyblep.tumblr.com/,#ff49bf,Helvetica Neue, giorn sorry for the spam i just screamed bc my fave finally got animated hol bossu… ,2019-07-02 04:11:13,#00ff9d,#000000,Sans Serif,
876,https://redarmyscreaming.tumblr.com/,#B7B7C9,Helvetica Neue, My favorite Bull fight Olé Sad Trombone sound SMS Konigsberg After a brief career at the beginning ,2019-12-04 01:58:10,#353E34,#444444,Gibson,
877,https://b-e-t-r-a-y-a-l.tumblr.com/,#FFFFFF,Helvetica Neue,,2019-10-03 14:40:59,#96FF00,#000000,Streetscript,
878,https://eclogues.tumblr.com/,#000000,Helvetica Neue, being poor is making the best out of situations middle class people tell you that you can leave not,2019-12-04 06:28:11,#000000,#FFFFFF,Streetscript, 
879,https://ohyeahpop.tumblr.com/,#EEBAAF,Helvetica Neue, Madonna Tony Ward 1991 Versace Special by Elizaveta Porodina for GQ US Tony Ward by Xevi Muntané fo,2019-12-04 04:42:16,#8E2C16,#B63421,Clearface FS,
880,https://loupdamour.tumblr.com/,#FFFFFF,Helvetica Neue, jamais trop de mimosa le dimanche 📷 chloe mrnr gannigirls sunday scrunchie ootd à Place Sainte Scar,2019-04-18 15:51:23,#79766e,#7e7c72,Baskerville,
881,https://littlequietcanadian.tumblr.com/,#FFFFFF,Helvetica Neue, Peyton Charles and her one true love alcohol Bonus Aly amp AJ in My Super Sweet 16 The Movie Bonus ,2019-12-03 14:37:50,#000000,#444444,Gibson,
882,https://roguetraders.tumblr.com/,#613d12,Helvetica Neue, https www instagram com p B5NWHjhniHL igshid 1bfhz2zj35aky ,2019-12-04 06:08:46,#7DFF00,#FF0400,Lorimer No 2,
883,https://halodite.tumblr.com/,#FAFAFA,Helvetica Neue, i found it can i help you well i cant make it if i dont know the name of the damn song does anyone ,2019-12-04 01:05:48,#529ECC,#444444,Gibson, 
884,https://benepla.tumblr.com/,#000000,Helvetica Neue, drunk gay cousin gave me frozen 2 spoilers but i could barely understand a word other than “she IS ,2019-12-04 04:16:30,#ae4b33,#ffbf00,News Gothic FS, 
885,https://angfdz.tumblr.com/,#adcca9,Helvetica Neue, why is that high school musical midsommar thing so funny… the movements looks so freaky lmfaooo act,2019-12-03 21:01:55,#45966e,#d2e5dc,Caslon FS,
886,https://chronicdharma.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-11-28 22:21:11,#1f1e1f,#61294a,1785 GLC Baskerville, 
887,https://gracetowns.tumblr.com/,#FFFFFF,Helvetica Neue,,2019-12-04 03:40:23,#000000,#000000,Capita, 
888,https://ohnoesieshistoesies.tumblr.com/,#FAFAFA,Helvetica Neue, So uh that Ashe… Does her whole story just center around her knowing McCree It’s almost the 5th of ,2019-12-03 21:01:11,#529ECC,#444444,Calluna,
889,https://watsons.co.vu/,#fffdd3,Helvetica Neue,,2018-10-02 03:49:40,#529ECC,#5d3319,Baskerville,
890,https://03ntl.tumblr.com/,#FAFAFA,Helvetica Neue, 25 09 19 — i want to get back to journaling this fall amp here are my poor attempts 19 08 19 — prep,2019-10-12 19:17:17,#529ECC,#444444,Gibson, 
891,https://killowave.tumblr.com/,#060F12,Helvetica Neue, A better AI would think we’re all gonna die someday what’s the point Happy Holidays everyone I shei,2019-12-04 06:32:21,#FCFEFF,#444444,Sans Serif, 
892,https://tworatz.tumblr.com/,#0A0A0A,Helvetica Neue,,2019-12-04 02:30:17,#006991,#FF492F,Sans Serif, black friday merch festive finale The Festive Shop is BACK 
893,https://writersflow.tumblr.com/,#FAFAFA,Helvetica Neue, OK here are some random inspiroquotes for my 90s frenemy YA Happy Independence Day writerslife writ,2019-11-01 16:00:25,#529ECC,#444444,Gibson, The 8 Point Story Arc
894,https://lavendures.tumblr.com/,#3e2201,Helvetica Neue,,2019-11-03 07:01:49,#320003,#F5B673,Calluna,
895,https://wipbase.tumblr.com/,#662b2b,Helvetica Neue, The Magic In Us rhiannonleewriting Genre Romance Fantasy LGBTQ Class Young Adult Type Standalone Wa,2019-09-05 12:01:27,#fcebd5,#FFFFFF,Bookmania, THE MAGIC IN US THE HEIR OF KESTERELL GRIMM TALES OF THE MOTHER GOOSE ORGANIZATION UNTITLED TWIST OF FATE LOST GIRLS A TRAITOR’S RETURN REOITE BLACKFYRE WITCH HUNTERS SCIONS OF SYRALTH PSYCHOPHANTIA TRAHISON THRIVING TWELVE HOURS OF MADNESS REM PHASES OF FATE THE MUSINGS OF THE STARS RIVENER
896,https://anactualfrog.tumblr.com/,#000000,Helvetica Neue, “I also want a sword” ———— Art by gert53 This slaps so hard This is my boy You can’t knock this boy,2019-12-04 01:48:57,#000000,#FFFFFF,Clearface FS, 
897,https://santiagodehoyos.tumblr.com/,#FAFAFA,Helvetica Neue, New work for Monos Travel Santiago de Hoyos Santiago de Hoyos Summer nights Penticton British Colum,2018-11-20 02:30:27,#529ECC,#444444,Arquitecta,
898,https://quiffscurls.tumblr.com/,#f9f6ff,Helvetica Neue, its so embarrassing how big im smiling rn my face is the smiley fries that we eat hes so Happy and ,2019-12-04 01:54:35,#7f15c6,#5f0092,Streetscript,
